,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,TARGET,CODE_GENDER_M
43898,5126274,0,162000.0,365243,1,0,0,0,1,0
43899,5126276,0,162000.0,365243,1,0,0,0,1,0
43900,5126281,0,135000.0,-500,1,1,1,0,0,1
43901,5126285,0,121500.0,-380,1,0,1,0,1,0
43902,5126286,0,225000.0,-11884,1,1,0,0,1,1
43904,5126289,0,225000.0,-11884,1,1,0,0,1,1
43905,5126290,0,225000.0,-11884,1,1,0,0,1,1
43906,5126291,0,225000.0,-11884,1,1,0,0,0,1
43907,5126292,0,225000.0,-11884,1,1,0,0,1,1
43908,5126293,0,225000.0,-11884,1,1,0,0,1,1
43909,5126294,0,225000.0,-11884,1,1,0,0,1,1
43913,5126298,0,112500.0,-4488,1,1,0,0,0,0
43914,5126299,0,112500.0,-4488,1,1,0,0,1,0
43916,5126301,0,270000.0,-653,1,1,1,0,1,0
43917,5126302,0,270000.0,-653,1,1,1,0,1,0
43918,5126303,0,270000.0,-653,1,1,1,0,1,0
43919,5126304,0,121500.0,-1688,1,0,0,0,0,0
43920,5126305,0,121500.0,-1688,1,0,0,0,0,0
43921,5126306,0,121500.0,-1688,1,0,0,0,0,0
43923,5126308,0,112500.0,-531,1,1,1,0,0,0
43924,5126309,0,112500.0,-531,1,1,1,0,1,0
43925,5126310,0,112500.0,-531,1,1,1,0,0,0
43926,5126311,0,180000.0,-288,1,1,0,1,0,1
43927,5126314,0,270000.0,-714,1,1,0,0,1,1
43928,5126315,0,270000.0,-714,1,1,0,0,1,1
43930,5126317,0,270000.0,-1719,1,1,1,0,1,0
43931,5126318,0,270000.0,-1719,1,1,1,0,1,0
43932,5126320,0,270000.0,-1719,1,1,1,0,1,0
43933,5126321,0,270000.0,-1719,1,1,1,0,0,0
43934,5126322,0,270000.0,-1719,1,1,1,0,1,0
43937,5126325,0,270000.0,-1719,1,1,1,0,1,0
43940,5126327,0,157500.0,-1262,1,1,1,0,1,0
43941,5126328,0,157500.0,-1262,1,1,1,0,1,0
43942,5126329,0,157500.0,-1262,1,1,1,0,1,0
43944,5126331,0,157500.0,-1262,1,1,1,0,1,0
43945,5126332,0,157500.0,-1262,1,1,1,0,1,0
43946,5126333,0,157500.0,-1262,1,1,1,0,1,0
43947,5126334,0,157500.0,-1262,1,1,1,0,1,0
43949,5126338,0,225000.0,-2996,1,1,1,0,1,1
43951,5126340,0,225000.0,-2996,1,1,1,0,1,1
43952,5126342,0,216000.0,-1596,1,0,0,1,1,0
43953,5126343,0,216000.0,-1596,1,0,0,1,1,0
43954,5126345,0,216000.0,-1596,1,0,0,1,1,0
43955,5126346,0,216000.0,-1596,1,0,0,1,1,0
43956,5126347,0,135000.0,-2265,1,0,1,0,1,0
43958,5126349,0,135000.0,-2265,1,0,1,0,1,0
43959,5126350,1,157500.0,-380,1,0,1,0,1,1
43961,5126352,1,157500.0,-380,1,0,1,0,1,1
43962,5126353,1,157500.0,-380,1,0,1,0,1,1
43963,5126354,1,157500.0,-380,1,0,1,0,1,1
43966,5126357,1,157500.0,-380,1,0,1,0,0,1
43968,5126359,1,157500.0,-380,1,0,1,0,0,1
43969,5126360,1,157500.0,-380,1,0,1,0,0,1
43970,5126361,1,157500.0,-380,1,0,1,0,0,1
43974,5126363,1,180000.0,-7563,1,0,0,0,0,1
43976,5126365,0,135000.0,-1900,1,1,0,0,0,0
43981,5126371,0,135000.0,-1900,1,1,0,0,0,0
43982,5126372,0,135000.0,-1900,1,1,0,0,1,0
43983,5126373,0,135000.0,-1900,1,1,0,0,1,0
43984,5126374,0,135000.0,-1900,1,1,0,0,1,0
43990,5126378,0,180000.0,-2996,1,1,0,1,0,1
43991,5126379,0,180000.0,-2996,1,1,0,1,1,1
43992,5126380,0,180000.0,-2996,1,1,0,1,1,1
43993,5126381,0,180000.0,-2996,1,1,0,1,1,1
43994,5126382,0,180000.0,-2996,1,1,0,1,1,1
43995,5126383,0,180000.0,-2996,1,1,0,1,1,1
43996,5126384,0,180000.0,-2996,1,1,0,1,1,1
43997,5126385,0,180000.0,-2996,1,1,0,1,1,1
43998,5126386,0,180000.0,-2996,1,1,0,1,1,1
44001,5126394,0,157500.0,365243,1,0,1,0,1,0
44002,5126400,0,157500.0,365243,1,0,1,0,0,0
44003,5126401,0,157500.0,365243,1,0,1,0,0,0
44004,5126402,0,157500.0,365243,1,0,1,0,0,0
44006,5126404,0,157500.0,365243,1,0,1,0,0,0
44007,5126405,0,157500.0,365243,1,0,1,0,0,0
44008,5126406,0,157500.0,365243,1,0,1,0,0,0
44009,5126407,0,157500.0,365243,1,0,1,0,0,0
44010,5126409,0,157500.0,365243,1,0,1,0,1,0
44011,5126411,0,157500.0,365243,1,0,1,0,0,0
44014,5126416,0,162000.0,-4032,1,1,0,0,1,0
44015,5126420,0,162000.0,-4032,1,1,0,0,1,0
44016,5126421,0,162000.0,-4032,1,1,0,0,1,0
44017,5126422,0,90000.0,365243,1,0,1,0,1,0
44018,5126423,0,90000.0,365243,1,0,1,0,0,0
44019,5126424,0,90000.0,365243,1,0,1,0,1,0
44020,5126425,0,90000.0,365243,1,0,1,0,0,0
44021,5126426,0,90000.0,365243,1,0,1,0,0,0
44023,5126428,0,180000.0,-1535,1,0,1,0,1,1
44024,5126429,0,180000.0,-1535,1,0,1,0,0,1
44025,5126432,0,180000.0,-1018,1,1,0,0,1,1
44026,5126433,0,112500.0,365243,1,0,0,0,1,0
44027,5126434,0,112500.0,365243,1,0,0,0,1,0
44028,5126435,0,112500.0,365243,1,0,0,0,1,0
44029,5126436,0,112500.0,365243,1,0,0,0,1,0
44030,5126437,0,112500.0,365243,1,0,0,0,1,0
44031,5126438,0,112500.0,365243,1,0,0,0,1,0
44032,5126441,0,112500.0,365243,1,0,0,0,1,0
44036,5126443,0,112500.0,-258,1,0,0,0,1,1
44037,5126445,0,126000.0,-5553,1,1,1,0,1,1
44039,5126452,0,315000.0,-4853,1,1,1,0,0,1
44041,5126454,0,315000.0,-4853,1,1,1,0,0,1
44043,5126456,0,94500.0,-196,1,0,0,0,1,0
44044,5126457,0,94500.0,-196,1,0,0,0,0,0
44048,5126459,0,135000.0,-1869,1,0,0,0,0,1
44049,5126461,0,157500.0,-1323,1,1,1,0,0,0
44050,5126462,0,112500.0,-10454,1,1,1,0,0,0
44051,5126463,0,112500.0,-10454,1,1,1,0,1,0
44052,5126467,0,157500.0,-3667,1,0,0,0,0,1
44053,5126468,0,157500.0,-3667,1,0,0,0,1,1
44056,5126476,0,76500.0,-6224,1,1,1,0,1,0
44057,5126478,0,76500.0,-6224,1,1,1,0,1,0
44059,5126483,0,270000.0,-7259,1,1,1,0,1,1
44061,5126484,0,76500.0,-3271,1,0,0,0,1,0
44062,5126485,0,76500.0,-3271,1,0,0,0,1,0
44063,5126486,0,76500.0,-3271,1,0,0,0,1,0
44064,5126487,0,76500.0,-3271,1,0,0,0,0,0
44065,5126488,0,76500.0,-3271,1,0,0,0,0,0
44068,5126492,0,450000.0,365243,1,0,0,0,0,0
44069,5126493,0,450000.0,365243,1,0,0,0,0,0
44070,5126494,0,202500.0,-1201,1,1,0,0,1,0
44073,5126498,0,67500.0,-5553,1,0,0,0,0,0
44079,5126504,0,171000.0,365243,1,0,1,0,1,0
44080,5126506,0,270000.0,-6740,1,1,0,0,1,0
44081,5126508,0,112500.0,-5828,1,1,1,0,1,0
44082,5126509,0,112500.0,-5828,1,1,1,0,0,0
44083,5126510,0,112500.0,-5828,1,1,1,0,1,0
44084,5126511,0,112500.0,-5828,1,1,1,0,0,0
44085,5126512,0,112500.0,-5828,1,1,1,0,1,0
44086,5126513,0,112500.0,-5828,1,1,1,0,1,0
44089,5126515,1,90000.0,-1869,1,1,1,0,1,1
44091,5126518,0,157500.0,-2265,1,0,1,0,1,1
44093,5126520,0,157500.0,-2265,1,0,1,0,1,1
44094,5126521,0,157500.0,-2265,1,0,1,0,1,1
44095,5126522,0,157500.0,-2265,1,0,1,0,1,1
44096,5126523,0,157500.0,-2265,1,0,1,0,1,1
44100,5126528,0,225000.0,-196,1,0,1,0,0,0
44101,5126529,0,225000.0,-196,1,0,1,0,1,0
44102,5126530,0,225000.0,-196,1,0,1,0,1,0
44103,5126536,0,112500.0,-3453,1,0,0,0,1,0
44104,5126537,0,112500.0,-3453,1,0,0,0,1,0
44105,5126538,0,112500.0,-3453,1,0,0,0,1,0
44107,5126540,0,112500.0,-3453,1,0,0,0,1,0
44108,5126541,0,112500.0,-3453,1,0,0,0,1,0
44109,5126542,0,112500.0,-3453,1,0,0,0,1,0
44110,5126543,0,112500.0,-3453,1,0,0,0,1,0
44114,5126544,1,225000.0,-1810,1,1,0,0,1,0
44115,5126545,1,225000.0,-1810,1,1,0,0,1,0
44116,5126547,2,135000.0,-2357,1,1,0,0,1,0
44117,5126548,2,135000.0,-2357,1,1,0,0,0,0
44119,5126552,2,135000.0,-2357,1,1,0,0,0,0
44120,5126553,2,135000.0,-2357,1,1,0,0,1,0
44122,5126554,1,157500.0,-1810,1,1,1,0,0,0
44123,5126555,1,157500.0,-1810,1,1,1,0,0,0
44126,5126558,0,450000.0,-3361,1,0,0,0,0,0
44128,5126560,0,450000.0,-3361,1,0,0,0,0,0
44129,5126561,0,450000.0,-3361,1,0,0,0,0,0
44130,5126562,0,450000.0,-3361,1,0,0,0,1,0
44131,5126565,0,675000.0,-1535,1,0,0,0,1,0
44132,5126566,0,675000.0,-1535,1,0,0,0,1,0
44133,5126570,0,270000.0,-9389,1,0,0,0,1,1
44135,5126572,0,270000.0,-9389,1,0,0,0,0,1
44136,5126573,0,270000.0,-9389,1,0,0,0,1,1
44137,5126574,0,270000.0,-9389,1,0,0,0,1,1
44138,5126576,0,202500.0,-865,1,1,1,0,0,1
44140,5126578,0,202500.0,-865,1,1,1,0,1,1
44144,5126581,0,202500.0,-1262,1,0,0,0,1,0
44145,5126582,0,202500.0,-1262,1,0,0,0,1,0
44149,5126587,0,121500.0,365243,1,0,1,0,0,0
44150,5126588,0,135000.0,-7624,1,1,1,0,0,0
44151,5126589,0,135000.0,-7624,1,1,1,0,1,0
44152,5126590,0,135000.0,-7624,1,1,1,0,1,0
44156,5126594,0,135000.0,-7624,1,1,1,0,1,0
44162,5126599,0,112500.0,-349,1,1,1,0,1,0
44163,5126600,0,112500.0,-349,1,1,1,0,0,0
44164,5126602,0,157500.0,-105,1,1,1,0,1,0
44165,5126604,0,157500.0,-105,1,1,1,0,1,0
44166,5126605,0,157500.0,-105,1,1,1,0,1,0
44167,5126606,0,157500.0,-105,1,1,1,0,0,0
44168,5126607,0,157500.0,-105,1,1,1,0,1,0
44169,5126608,0,157500.0,-105,1,1,1,0,1,0
44173,5126610,0,247500.0,-135,1,0,0,0,1,1
44174,5126611,0,180000.0,365243,1,0,1,0,1,0
44175,5126612,0,180000.0,365243,1,0,1,0,1,0
44176,5126614,0,81000.0,365243,1,0,0,0,1,0
44177,5126615,0,81000.0,365243,1,0,0,0,1,0
44178,5126616,0,81000.0,365243,1,0,0,0,1,0
44179,5126617,0,81000.0,365243,1,0,0,0,1,0
44181,5126620,0,47250.0,365243,1,0,0,0,0,1
44184,5126622,0,67500.0,-7471,1,0,0,0,1,0
44185,5126623,0,67500.0,-7471,1,0,0,0,1,0
44186,5126624,0,67500.0,-7471,1,0,0,0,1,0
44187,5126625,0,90000.0,365243,1,0,0,0,1,0
44189,5126626,0,270000.0,365243,1,0,1,0,0,0
44190,5126627,0,270000.0,365243,1,0,1,0,0,0
44191,5126628,0,270000.0,365243,1,0,1,0,0,0
44192,5126629,0,270000.0,365243,1,0,1,0,0,0
44193,5126630,0,270000.0,365243,1,0,1,0,1,0
44194,5126633,0,225000.0,-1049,1,0,0,0,1,1
44195,5126636,1,270000.0,365243,1,0,0,0,0,1
44198,5126639,1,270000.0,365243,1,0,0,0,1,1
44200,5126641,0,270000.0,365243,1,0,0,0,1,0
44201,5126643,0,270000.0,365243,1,0,0,0,1,0
44202,5126644,0,270000.0,365243,1,0,0,0,1,0
44203,5126647,1,166500.0,-804,1,0,0,0,1,0
44204,5126648,1,112500.0,-135,1,1,1,0,1,0
44205,5126649,1,112500.0,-135,1,1,1,0,1,0
44210,5126654,1,112500.0,-135,1,1,1,0,0,0
44211,5126655,1,112500.0,-135,1,1,1,0,0,0
44214,5126658,1,112500.0,-135,1,1,1,0,1,0
44215,5126659,1,112500.0,-135,1,1,1,0,0,0
44218,5126662,1,112500.0,-135,1,1,1,0,1,0
44220,5126664,0,351000.0,-4184,1,0,0,0,0,0
44221,5126665,0,351000.0,-4184,1,0,0,0,0,0
44222,5126666,0,351000.0,-4184,1,0,0,0,0,0
44223,5126667,0,351000.0,-4184,1,0,0,0,1,0
44226,5126670,0,351000.0,-4184,1,0,0,0,0,0
44228,5126672,0,157500.0,-319,1,0,0,0,1,0
44229,5126673,0,157500.0,-319,1,0,0,0,1,0
44234,5126678,0,157500.0,-319,1,0,0,0,1,0
44235,5126679,0,90000.0,-3149,1,1,0,0,1,0
44237,5126681,0,90000.0,-3149,1,1,0,0,1,0
44238,5126683,0,90000.0,-3149,1,1,0,0,1,0
44239,5126685,0,90000.0,-3149,1,1,0,0,1,0
44240,5126686,0,90000.0,-3149,1,1,0,0,1,0
44241,5126687,0,90000.0,-3149,1,1,0,0,1,0
44246,5126689,0,61875.0,365243,1,0,0,0,1,0
44247,5126690,0,61875.0,365243,1,0,0,0,0,0
44248,5126691,0,61875.0,365243,1,0,0,0,0,0
44249,5126692,0,292500.0,-3210,1,0,0,0,0,0
44251,5126697,2,54000.0,365243,1,0,0,0,1,0
44253,5126699,2,54000.0,365243,1,0,0,0,1,0
44255,5126701,0,90000.0,365243,1,0,0,0,1,0
44259,5126704,0,112500.0,365243,1,0,1,0,0,0
44260,5126705,0,112500.0,365243,1,0,1,0,0,0
44261,5126706,0,112500.0,365243,1,0,1,0,0,0
44262,5126707,0,112500.0,365243,1,0,1,0,1,0
44263,5126708,0,112500.0,365243,1,0,1,0,1,0
44264,5126709,1,157500.0,-3330,1,0,0,0,1,1
44266,5126713,1,157500.0,-3330,1,0,0,0,1,1
44267,5126714,1,157500.0,-3330,1,0,0,0,0,1
44268,5126715,1,157500.0,-3330,1,0,0,0,1,1
44272,5126724,2,112500.0,-2418,1,0,0,0,1,0
44273,5126725,2,112500.0,-2418,1,0,0,0,1,0
44274,5126726,2,112500.0,-2418,1,0,0,0,1,0
44283,5126735,0,229500.0,-1292,1,1,1,0,1,1
44284,5126736,0,229500.0,-1292,1,1,1,0,0,1
44285,5126737,0,229500.0,-1292,1,1,1,0,0,1
44286,5126739,0,67500.0,365243,1,0,1,0,0,0
44287,5126740,0,67500.0,365243,1,0,1,0,0,0
44288,5126741,0,67500.0,365243,1,0,1,0,0,0
44289,5126742,0,67500.0,365243,1,0,1,0,1,0
44290,5126743,0,135000.0,-43,1,0,0,0,1,0
44293,5126751,2,135000.0,-561,1,0,0,0,0,1
44294,5126752,2,135000.0,-561,1,0,0,0,1,1
44298,5126756,2,292500.0,-1018,1,1,0,0,1,1
44299,5126757,2,292500.0,-1018,1,1,0,0,1,1
44300,5126758,2,292500.0,-1018,1,1,0,0,1,1
44301,5126759,1,225000.0,-3118,1,0,0,0,1,0
44302,5126760,1,225000.0,-3118,1,0,0,0,1,0
44303,5126761,1,355500.0,-288,1,0,0,0,1,0
44304,5126762,1,355500.0,-288,1,0,0,0,1,0
44306,5126764,1,355500.0,-288,1,0,0,0,1,0
44307,5126765,1,355500.0,-288,1,0,0,0,0,0
44308,5126766,1,355500.0,-288,1,0,0,0,1,0
44309,5126768,1,355500.0,-288,1,0,0,0,1,0
44314,5126772,1,112500.0,-9419,1,0,1,0,0,0
44315,5126773,1,112500.0,-9419,1,0,1,0,0,0
44317,5126778,1,112500.0,-9419,1,0,1,0,1,0
44318,5126779,1,112500.0,-9419,1,0,1,0,1,0
44319,5126780,1,112500.0,-9419,1,0,1,0,1,0
44324,5126782,0,184500.0,365243,1,0,0,0,0,0
44326,5126786,0,184500.0,365243,1,0,0,0,0,0
44334,5126795,2,144000.0,-2937,1,1,1,0,1,0
44335,5126796,2,144000.0,-2937,1,1,1,0,1,0
44340,5126800,1,391500.0,-3027,1,0,0,0,1,0
44342,5126802,1,391500.0,-3027,1,0,0,0,1,0
44343,5126803,1,391500.0,-3027,1,0,0,0,1,0
44344,5126804,0,157500.0,-319,1,0,0,1,1,1
44345,5126805,0,157500.0,-319,1,0,0,1,1,1
44347,5126811,1,157500.0,-2326,1,0,1,1,1,1
44349,5126813,1,157500.0,-2326,1,0,1,1,0,1
44350,5126814,1,157500.0,-2326,1,0,1,1,1,1
44352,5126818,1,157500.0,-2326,1,0,1,1,0,1
44354,5126821,1,157500.0,-3695,1,0,0,0,1,0
44355,5126822,1,157500.0,-3695,1,0,0,0,1,0
44358,5126825,1,157500.0,-3695,1,0,0,0,0,0
44359,5126826,1,157500.0,-3695,1,0,0,0,1,0
44360,5126827,1,157500.0,-3695,1,0,0,0,1,0
44361,5126829,0,153000.0,365243,1,0,0,1,0,0
44362,5126830,0,153000.0,365243,1,0,0,1,0,0
44365,5126833,1,90000.0,-1170,1,0,0,0,1,0
44366,5126834,0,135000.0,-4822,1,0,0,1,1,1
44368,5126836,0,135000.0,-4822,1,0,0,1,1,1
44369,5126837,0,157500.0,-1292,1,0,0,0,0,0
44370,5126839,0,157500.0,-1415,1,0,0,0,1,0
44371,5126840,0,157500.0,-1415,1,0,0,0,1,0
44372,5126841,0,157500.0,-1415,1,0,0,0,1,0
44373,5126842,2,117000.0,-408,1,0,0,0,1,0
44375,5126846,0,135000.0,-1749,1,0,0,0,1,0
44376,5126848,0,135000.0,-1749,1,0,0,0,1,0
44377,5126849,1,270000.0,-3667,1,0,1,0,1,1
44379,5126851,1,270000.0,-3667,1,0,1,0,1,1
44380,5126852,1,270000.0,-3667,1,0,1,0,1,1
44381,5126853,0,135000.0,-1262,1,0,1,0,1,1
44383,5132239,0,103500.0,365243,1,0,1,0,1,1
44384,5132240,0,180000.0,-1715,1,0,0,0,1,0
44385,5132259,0,144000.0,-2052,1,0,1,0,1,0
44386,5132260,0,144000.0,-2052,1,0,1,0,1,0
44387,5132261,0,144000.0,-2052,1,0,1,0,1,0
44388,5132262,0,144000.0,-2052,1,0,1,0,0,0
44393,5132292,0,247500.0,-4060,1,0,0,0,0,0
44397,5132297,0,79650.0,365243,1,0,1,0,0,1
44399,5132299,0,184500.0,-1200,1,0,0,0,1,1
44400,5132300,0,184500.0,-1200,1,0,0,0,1,1
44406,5132306,0,184500.0,-1200,1,0,0,0,1,1
44408,5132308,2,90000.0,-4699,1,1,1,0,0,0
44411,5132319,0,33300.0,365243,1,0,0,0,1,0
44412,5132320,0,33300.0,365243,1,0,0,0,1,0
44413,5132321,0,33300.0,365243,1,0,0,0,1,0
44414,5132322,0,33300.0,365243,1,0,0,0,1,0
44415,5132323,0,33300.0,365243,1,0,0,0,1,0
44416,5132324,0,33300.0,365243,1,0,0,0,1,0
44417,5132325,0,33300.0,365243,1,0,0,0,1,0
44418,5132326,0,33300.0,365243,1,0,0,0,1,0
44426,5132336,0,180000.0,-1534,1,0,0,0,0,0
44429,5132354,1,135000.0,-530,1,0,0,0,1,0
44431,5132365,0,175500.0,365243,1,0,0,0,1,0
44439,5132395,3,135000.0,-4425,1,0,1,0,0,0
44442,5132398,3,135000.0,-4425,1,0,1,0,0,0
44444,5132403,0,112500.0,-834,1,0,0,0,0,0
44447,5132410,0,292500.0,-3482,1,0,0,0,1,0
44448,5132411,0,292500.0,-3482,1,0,0,0,1,0
44449,5132412,0,292500.0,-3482,1,0,0,0,1,0
44450,5132413,0,292500.0,-3482,1,0,0,0,1,0
44451,5132415,0,292500.0,-3482,1,0,0,0,1,0
44452,5132421,0,292500.0,-3482,1,0,0,0,1,0
44453,5132422,0,292500.0,-3482,1,0,0,0,1,0
44454,5132436,0,135000.0,365243,1,0,1,0,1,0
44458,5132440,1,315000.0,-956,1,0,0,0,1,0
44461,5132465,0,135000.0,-864,1,0,0,0,1,1
44462,5132466,1,135000.0,-1169,1,1,0,0,1,1
44463,5132467,1,135000.0,-1169,1,1,0,0,1,1
44468,5132503,0,180000.0,365243,1,0,1,0,0,0
44469,5132525,0,144000.0,-4943,1,0,0,0,1,0
44470,5132526,0,144000.0,-4943,1,0,0,0,1,0
44471,5132527,0,144000.0,-4943,1,0,0,0,1,0
44480,5132537,0,144000.0,-4943,1,0,0,0,1,0
44481,5132538,0,144000.0,-4943,1,0,0,0,1,0
44482,5132539,0,144000.0,-4943,1,0,0,0,1,0
44484,5132541,0,144000.0,-4943,1,0,0,0,1,0
44485,5132542,0,144000.0,-4943,1,0,0,0,1,0
44497,5132572,1,112500.0,-1350,1,0,1,0,1,0
44499,5132577,0,90000.0,365243,1,0,0,0,1,0
44506,5132584,0,121500.0,-2417,1,1,1,0,1,0
44520,5132618,3,225000.0,-2508,1,0,0,0,0,0
44525,5132623,1,292500.0,-742,1,1,1,1,1,1
44534,5132634,0,202500.0,-803,1,1,1,0,0,0
44541,5132645,0,180000.0,-499,1,1,0,0,0,1
44552,5132661,1,135000.0,-134,1,0,1,0,1,0
44553,5132664,2,54000.0,-316,1,1,1,0,0,0
44554,5132665,2,54000.0,-316,1,1,1,0,0,0
44555,5132666,2,54000.0,-316,1,1,1,0,0,0
44560,5132673,1,225000.0,-1108,1,1,1,1,1,1
44561,5132674,1,225000.0,-1108,1,1,1,1,1,1
44563,5132677,0,67500.0,-5764,1,0,0,0,0,0
44565,5132680,0,67500.0,-5764,1,0,0,0,0,0
44566,5132681,0,67500.0,-5764,1,0,0,0,0,0
44567,5132683,0,67500.0,-5764,1,0,0,0,0,0
44575,5132698,0,157500.0,-2811,1,0,0,0,0,1
44576,5132699,0,157500.0,-2811,1,0,0,0,0,1
44580,5132705,0,157500.0,-1626,1,0,0,0,1,0
44584,5132712,0,135000.0,365243,1,0,0,0,1,0
44585,5132713,0,135000.0,365243,1,0,0,0,0,0
44593,5132726,1,315000.0,365243,1,0,0,0,0,1
44597,5132730,3,135000.0,-772,1,0,0,0,0,0
44599,5132732,3,135000.0,-772,1,0,0,0,1,0
44603,5132740,1,81000.0,-3664,1,0,1,0,0,1
44606,5132744,0,292500.0,365243,1,0,1,0,0,0
44608,5132746,0,292500.0,365243,1,0,1,0,0,0
44613,5132751,0,225000.0,-165,1,0,0,0,0,0
44619,5132767,2,202500.0,-1777,1,0,0,0,0,0
44620,5132770,2,135000.0,-226,1,1,1,0,1,1
44624,5132777,2,135000.0,-226,1,1,1,0,1,1
44625,5132778,2,135000.0,-226,1,1,1,0,1,1
44627,5132785,0,112500.0,-195,1,1,0,0,0,1
44640,5132800,0,157500.0,-1534,1,0,0,0,1,0
44654,5132823,1,225000.0,-1077,1,0,0,0,1,1
44655,5132824,1,225000.0,-1077,1,0,0,0,0,1
44658,5132833,0,220500.0,-3847,1,0,1,0,0,1
44664,5132843,0,126000.0,-285,1,0,1,0,1,0
44668,5132847,0,112500.0,-3694,1,0,0,1,0,0
44690,5132921,0,157500.0,-1626,1,0,0,0,1,1
44691,5132922,0,157500.0,-1626,1,0,0,0,1,1
44726,5132961,1,157500.0,-1350,1,0,0,0,0,0
44727,5132962,1,157500.0,-1350,1,0,0,0,0,0
44728,5132963,1,157500.0,-1350,1,0,0,0,1,0
44729,5132967,0,67500.0,-560,1,0,0,0,1,0
44730,5132975,2,112500.0,-1261,1,1,0,0,0,0
44734,5135250,1,225000.0,-249,1,0,0,0,0,1
44735,5135251,1,225000.0,-249,1,0,0,0,0,1
44740,5135263,0,144000.0,-767,1,0,0,0,1,0
44741,5135264,0,144000.0,-767,1,0,0,0,0,0
44742,5135267,0,162000.0,-221,1,0,0,0,1,1
44745,5135272,0,216000.0,365243,1,0,0,0,1,0
44748,5135275,0,216000.0,365243,1,0,0,0,0,0
44751,5135310,1,225000.0,-3294,1,0,0,0,0,0
44756,5135343,0,225000.0,-2959,1,1,1,0,0,0
44757,5135344,0,112500.0,-555,1,0,0,0,1,1
44759,5135346,0,112500.0,-555,1,0,0,0,1,1
44761,5135347,0,112500.0,-402,1,0,1,0,0,0
44763,5135361,0,112500.0,-1011,1,0,0,0,0,0
44766,5135378,0,387000.0,-4979,1,0,0,0,1,0
44767,5135379,0,387000.0,-4979,1,0,0,0,1,0
44770,5135382,0,387000.0,-4979,1,0,0,0,1,0
44771,5135383,0,387000.0,-4979,1,0,0,0,1,0
44772,5135384,0,387000.0,-4979,1,0,0,0,1,0
44773,5135385,0,387000.0,-4979,1,0,0,0,1,0
44774,5135386,0,387000.0,-4979,1,0,0,0,1,0
44775,5135388,0,157500.0,365243,1,0,0,0,1,0
44776,5135393,0,126000.0,-4461,1,0,0,0,1,0
44777,5135395,0,126000.0,-4461,1,0,0,0,1,0
44778,5135400,0,126000.0,-4461,1,0,0,0,1,0
44779,5135402,0,126000.0,-4461,1,0,0,0,1,0
44780,5135403,0,126000.0,-4461,1,0,0,0,1,0
44783,5135405,0,162000.0,-3092,1,0,0,0,1,0
44784,5135406,0,162000.0,-3092,1,0,0,0,0,0
44786,5135409,0,225000.0,365243,1,0,1,0,0,0
44787,5135410,0,225000.0,365243,1,0,1,0,1,0
44789,5135413,0,225000.0,365243,1,0,1,0,0,0
44790,5135414,0,225000.0,365243,1,0,1,0,1,0
44791,5135415,0,225000.0,365243,1,0,1,0,1,0
44792,5135416,0,225000.0,365243,1,0,1,0,1,0
44793,5135417,0,225000.0,365243,1,0,1,0,0,0
44796,5135418,0,130500.0,-2147,1,1,0,0,1,0
44798,5135423,0,121500.0,-231,1,0,0,0,1,0
44799,5135424,0,121500.0,-231,1,0,0,0,1,0
44800,5135425,0,121500.0,-231,1,0,0,0,1,0
44801,5135426,2,234000.0,-3243,1,0,1,0,0,1
44803,5135428,2,234000.0,-3243,1,0,1,0,0,1
44804,5135429,2,234000.0,-3243,1,0,1,0,1,1
44808,5135433,2,234000.0,-3243,1,0,1,0,0,1
44809,5135434,2,234000.0,-3243,1,0,1,0,0,1
44812,5135435,0,67500.0,365243,1,0,0,0,1,0
44813,5135437,0,315000.0,-1935,1,1,0,0,1,1
44814,5135438,0,315000.0,-1935,1,1,0,0,1,1
44815,5135440,0,315000.0,-1935,1,1,0,0,1,1
44817,5135443,2,225000.0,-2057,1,0,0,0,1,0
44819,5135445,1,135000.0,-7536,1,0,0,0,1,1
44821,5135446,1,225000.0,-170,1,0,0,0,1,0
44823,5135448,1,225000.0,-170,1,0,0,0,1,0
44824,5135449,1,225000.0,-170,1,0,0,0,0,0
44825,5135450,1,225000.0,-170,1,0,0,0,0,0
44826,5135451,1,225000.0,-170,1,0,0,0,1,0
44827,5135452,1,225000.0,-170,1,0,0,0,1,0
44828,5135453,1,225000.0,-170,1,0,0,0,1,0
44830,5135456,0,225000.0,-231,1,0,0,0,1,0
44831,5135457,0,180000.0,-1782,1,0,0,0,1,1
44832,5135458,0,180000.0,-1782,1,0,0,0,0,1
44833,5135459,0,162000.0,-78,1,0,0,0,0,1
44836,5135461,3,37800.0,365243,1,0,0,0,1,0
44837,5135462,3,37800.0,365243,1,0,0,0,0,0
44838,5135463,3,37800.0,365243,1,0,0,0,0,0
44840,5135465,0,180000.0,-7718,1,0,0,0,1,0
44841,5135466,0,180000.0,-7718,1,0,0,0,1,0
44842,5135467,0,180000.0,-7718,1,0,0,0,1,0
44843,5135468,0,180000.0,-7718,1,0,0,0,1,0
44844,5135471,0,180000.0,-7718,1,0,0,0,1,0
44845,5135472,0,180000.0,-7718,1,0,0,0,1,0
44846,5135473,0,180000.0,-7718,1,0,0,0,0,0
